Exchange Date,Close,Net,%Chg,Open,Low,High,O-C,H-L
30-Jan-2008,"1,355.81",-6.49,-0.48%,"1,362.22","1,352.95","1,385.86",-6.41,32.91
29-Jan-2008,"1,362.30",+8.33,+0.62%,"1,355.94","1,350.19","1,364.93",6.36,14.74
28-Jan-2008,"1,353.97",+23.36,+1.76%,"1,330.70","1,322.26","1,353.97",23.27,31.71
25-Jan-2008,"1,330.61",-21.46,-1.59%,"1,357.32","1,327.50","1,368.56",-26.71,41.06
24-Jan-2008,"1,352.07",+13.47,+1.01%,"1,340.13","1,334.31","1,355.15",11.94,20.84
23-Jan-2008,"1,338.60",+28.10,+2.14%,"1,310.41","1,270.05","1,339.09",28.19,69.04
22-Jan-2008,"1,310.50",-14.69,-1.11%,"1,312.94","1,274.29","1,322.09",-2.44,47.80
18-Jan-2008,"1,325.19",-8.06,-0.60%,"1,333.90","1,312.51","1,350.28",-8.71,37.77
17-Jan-2008,"1,333.25",-39.95,-2.91%,"1,374.79","1,330.67","1,377.72",-41.54,47.05
16-Jan-2008,"1,373.20",-7.75,-0.56%,"1,377.41","1,364.27","1,391.99",-4.21,27.72
15-Jan-2008,"1,380.95",-35.30,-2.49%,"1,411.88","1,380.60","1,411.88",-30.93,31.28
14-Jan-2008,"1,416.25",+15.23,+1.09%,"1,402.91","1,402.91","1,417.89",13.34,14.98
11-Jan-2008,"1,401.02",-19.31,-1.36%,"1,419.91","1,394.83","1,419.91",-18.89,25.08
10-Jan-2008,"1,420.33",+11.20,+0.79%,"1,406.78","1,395.31","1,429.09",13.55,33.78
09-Jan-2008,"1,409.13",+18.94,+1.36%,"1,390.25","1,378.70","1,409.19",18.88,30.49
08-Jan-2008,"1,390.19",-25.99,-1.84%,"1,415.71","1,388.30","1,430.28",-25.52,41.98
07-Jan-2008,"1,416.18",+4.55,+0.32%,"1,414.07","1,403.45","1,423.87",2.11,20.42
04-Jan-2008,"1,411.63",-35.53,-2.46%,"1,444.01","1,411.19","1,444.01",-32.38,32.82
03-Jan-2008,"1,447.16",0.00,0.00%,"1,447.55","1,443.73","1,456.80",-0.39,13.07
02-Jan-2008,"1,447.16",-21.20,-1.44%,"1,467.97","1,442.07","1,471.77",-20.81,29.70
31-Dec-2007,"1,468.36",-10.13,-0.69%,"1,475.25","1,465.13","1,475.83",-6.89,10.70
28-Dec-2007,"1,478.49",+2.12,+0.14%,"1,479.83","1,471.70","1,488.01",-1.34,16.31
27-Dec-2007,"1,476.37",-21.29,-1.42%,"1,495.05","1,475.86","1,495.05",-18.68,19.19
26-Dec-2007,"1,497.66",+1.21,+0.08%,"1,495.12","1,488.20","1,498.85",2.54,10.65
24-Dec-2007,"1,496.45",+11.99,+0.81%,"1,484.55","1,484.55","1,497.63",11.90,13.08
21-Dec-2007,"1,484.46",+24.34,+1.67%,"1,463.19","1,463.19","1,485.40",21.27,22.21
20-Dec-2007,"1,460.12",+7.12,+0.49%,"1,456.42","1,447.22","1,461.53",3.70,14.31
19-Dec-2007,"1,453.00",-1.98,-0.14%,"1,454.70","1,445.31","1,464.42",-1.70,19.11
18-Dec-2007,"1,454.98",+9.08,+0.63%,"1,445.92","1,435.65","1,460.16",9.06,24.51
17-Dec-2007,"1,445.90",-22.05,-1.50%,"1,465.05","1,445.43","1,465.05",-19.15,19.62
14-Dec-2007,"1,467.95",-20.46,-1.37%,"1,486.19","1,467.78","1,486.67",-18.24,18.89
13-Dec-2007,"1,488.41",+1.82,+0.12%,"1,483.27","1,469.21","1,489.40",5.14,20.19
12-Dec-2007,"1,486.59",+8.94,+0.61%,"1,487.58","1,468.23","1,511.96",-0.99,43.73
11-Dec-2007,"1,477.65",-38.31,-2.53%,"1,516.68","1,475.99","1,523.57",-39.03,47.58
10-Dec-2007,"1,515.96",+11.30,+0.75%,"1,505.11","1,504.96","1,518.27",10.85,13.31
07-Dec-2007,"1,504.66",-2.68,-0.18%,"1,508.60","1,502.66","1,510.63",-3.94,7.97
06-Dec-2007,"1,507.34",+22.33,+1.50%,"1,484.59","1,482.19","1,508.02",22.75,25.83
05-Dec-2007,"1,485.01",+22.22,+1.52%,"1,465.22","1,465.22","1,486.09",19.79,20.87
04-Dec-2007,"1,462.79",-9.63,-0.65%,"1,471.34","1,460.66","1,471.34",-8.55,10.68
03-Dec-2007,"1,472.42",-8.72,-0.59%,"1,479.63","1,470.08","1,481.16",-7.21,11.08
30-Nov-2007,"1,481.14",+11.42,+0.78%,"1,471.83","1,470.89","1,488.94",9.31,18.05
29-Nov-2007,"1,469.72",+0.70,+0.05%,"1,467.41","1,458.36","1,473.81",2.31,15.45
28-Nov-2007,"1,469.02",+40.79,+2.86%,"1,432.95","1,432.95","1,471.62",36.07,38.67
27-Nov-2007,"1,428.23",+21.01,+1.49%,"1,409.59","1,407.43","1,429.49",18.64,22.06
26-Nov-2007,"1,407.22",-33.48,-2.32%,"1,440.74","1,406.10","1,446.09",-33.52,39.99
23-Nov-2007,"1,440.70",+23.93,+1.69%,"1,417.62","1,417.62","1,440.86",23.08,23.24
21-Nov-2007,"1,416.77",-22.93,-1.59%,"1,434.71","1,415.64","1,436.40",-17.94,20.76
20-Nov-2007,"1,439.70",+6.43,+0.45%,"1,434.51","1,419.28","1,452.64",5.19,33.36
19-Nov-2007,"1,433.27",-25.47,-1.75%,"1,456.70","1,430.42","1,456.70",-23.43,26.28
16-Nov-2007,"1,458.74",+7.59,+0.52%,"1,453.09","1,443.99","1,462.18",5.65,18.19
15-Nov-2007,"1,451.15",-19.43,-1.32%,"1,468.04","1,443.49","1,472.67",-16.89,29.18
14-Nov-2007,"1,470.58",-10.47,-0.71%,"1,483.40","1,466.47","1,492.14",-12.82,25.67
13-Nov-2007,"1,481.05",+41.87,+2.91%,"1,441.35","1,441.35","1,481.37",39.70,40.02
12-Nov-2007,"1,439.18",-14.52,-1.00%,"1,453.66","1,438.53","1,464.94",-14.48,26.41
09-Nov-2007,"1,453.70",-21.07,-1.43%,"1,467.59","1,448.51","1,474.09",-13.89,25.58
08-Nov-2007,"1,474.77",-0.85,-0.06%,"1,475.27","1,450.31","1,482.50",-0.50,32.19
07-Nov-2007,"1,475.62",-44.65,-2.94%,"1,515.46","1,475.04","1,515.46",-39.84,40.42
06-Nov-2007,"1,520.27",+18.10,+1.20%,"1,505.33","1,499.07","1,520.77",14.94,21.70
05-Nov-2007,"1,502.17",-7.48,-0.50%,"1,505.61","1,489.95","1,510.84",-3.44,20.89
02-Nov-2007,"1,509.65",+1.21,+0.08%,"1,511.07","1,492.53","1,513.15",-1.42,20.62
01-Nov-2007,"1,508.44",-40.94,-2.64%,"1,545.79","1,506.66","1,545.79",-37.35,39.13
31-Oct-2007,"1,549.38",+18.36,+1.20%,"1,532.15","1,529.40","1,552.76",17.23,23.36
30-Oct-2007,"1,531.02",-9.96,-0.65%,"1,539.42","1,529.55","1,539.42",-8.40,9.87
29-Oct-2007,"1,540.98",+5.70,+0.37%,"1,536.92","1,536.43","1,544.67",4.06,8.24
26-Oct-2007,"1,535.28",+20.88,+1.38%,"1,522.17","1,520.18","1,535.53",13.11,15.35
25-Oct-2007,"1,514.40",-1.48,-0.10%,"1,516.15","1,500.46","1,523.24",-1.75,22.78
24-Oct-2007,"1,515.88",-3.71,-0.24%,"1,516.61","1,489.56","1,517.23",-0.73,27.67
23-Oct-2007,"1,519.59",+13.26,+0.88%,"1,509.30","1,503.61","1,520.01",10.29,16.40
22-Oct-2007,"1,506.33",+5.70,+0.38%,"1,497.79","1,490.40","1,508.06",8.54,17.66
19-Oct-2007,"1,500.63",-39.45,-2.56%,"1,540.00","1,500.26","1,540.00",-39.37,39.74
18-Oct-2007,"1,540.08",-1.16,-0.08%,"1,539.29","1,531.76","1,542.79",0.79,11.03
17-Oct-2007,"1,541.24",+2.71,+0.18%,"1,544.44","1,526.01","1,550.66",-3.20,24.65
16-Oct-2007,"1,538.53",-10.18,-0.66%,"1,547.81","1,536.29","1,547.81",-9.28,11.52
15-Oct-2007,"1,548.71",-13.09,-0.84%,"1,562.25","1,540.81","1,564.74",-13.54,23.93
12-Oct-2007,"1,561.80",+7.39,+0.48%,"1,555.41","1,554.09","1,563.03",6.39,8.94
11-Oct-2007,"1,554.41",-8.06,-0.52%,"1,564.72","1,546.72","1,576.09",-10.31,29.37
10-Oct-2007,"1,562.47",-2.68,-0.17%,"1,564.98","1,555.46","1,565.42",-2.51,9.96
09-Oct-2007,"1,565.15",+12.57,+0.81%,"1,553.18","1,551.82","1,565.26",11.97,13.44
08-Oct-2007,"1,552.58",-5.01,-0.32%,"1,556.51","1,549.00","1,556.51",-3.93,7.51
05-Oct-2007,"1,557.59",+14.75,+0.96%,"1,543.84","1,543.84","1,561.91",13.75,18.07
04-Oct-2007,"1,542.84",+3.25,+0.21%,"1,539.91","1,537.63","1,544.02",2.93,6.39
03-Oct-2007,"1,539.59",-7.04,-0.46%,"1,545.80","1,536.34","1,545.84",-6.21,9.50
02-Oct-2007,"1,546.63",-0.41,-0.03%,"1,546.96","1,540.37","1,548.01",-0.33,7.64
01-Oct-2007,"1,547.04",+20.29,+1.33%,"1,527.29","1,527.25","1,549.02",19.75,21.77
28-Sep-2007,"1,526.75",-4.63,-0.30%,"1,531.24","1,521.99","1,533.74",-4.49,11.75
27-Sep-2007,"1,531.38",+5.96,+0.39%,"1,527.32","1,525.81","1,532.46",4.06,6.65
26-Sep-2007,"1,525.42",+8.21,+0.54%,"1,518.62","1,518.62","1,529.39",6.80,10.77
25-Sep-2007,"1,517.21",-0.52,-0.03%,"1,516.34","1,507.13","1,518.27",0.87,11.14
24-Sep-2007,"1,517.73",-8.02,-0.53%,"1,525.75","1,516.15","1,530.18",-8.02,14.03
21-Sep-2007,"1,525.75",+7.00,+0.46%,"1,518.75","1,518.75","1,530.89",7.00,12.14
20-Sep-2007,"1,518.75",-10.28,-0.67%,"1,528.69","1,516.42","1,529.14",-9.94,12.72
19-Sep-2007,"1,529.03",+9.25,+0.61%,"1,519.75","1,519.75","1,538.74",9.28,18.99
18-Sep-2007,"1,519.78",+43.13,+2.92%,"1,476.63","1,476.63","1,519.89",43.15,43.26
17-Sep-2007,"1,476.65",-7.60,-0.51%,"1,484.24","1,471.82","1,484.24",-7.59,12.42
14-Sep-2007,"1,484.25",+0.30,+0.02%,"1,483.95","1,473.18","1,485.99",0.30,12.81
13-Sep-2007,"1,483.95",+12.39,+0.84%,"1,471.47","1,471.47","1,489.58",12.48,18.11
12-Sep-2007,"1,471.56",+0.07,+0.00%,"1,471.10","1,465.75","1,479.50",0.46,13.75
11-Sep-2007,"1,471.49",+19.79,+1.36%,"1,451.69","1,451.69","1,472.48",19.80,20.79
10-Sep-2007,"1,451.70",-1.85,-0.13%,"1,453.50","1,439.29","1,462.25",-1.80,22.96
07-Sep-2007,"1,453.55",-25.00,-1.69%,"1,478.55","1,449.07","1,478.55",-25.00,29.48
06-Sep-2007,"1,478.55",+6.26,+0.43%,"1,472.03","1,467.41","1,481.49",6.52,14.08
05-Sep-2007,"1,472.29",-17.13,-1.15%,"1,488.76","1,466.34","1,488.76",-16.47,22.42
04-Sep-2007,"1,489.42",+15.43,+1.05%,"1,473.96","1,472.15","1,496.40",15.46,24.25
31-Aug-2007,"1,473.99",+16.35,+1.12%,"1,457.61","1,457.61","1,481.47",16.38,23.86
30-Aug-2007,"1,457.64",-6.12,-0.42%,"1,463.67","1,451.25","1,468.43",-6.03,17.18
29-Aug-2007,"1,463.76",+31.40,+2.19%,"1,432.01","1,432.01","1,463.76",31.75,31.75
28-Aug-2007,"1,432.36",-34.43,-2.35%,"1,466.72","1,432.01","1,466.72",-34.36,34.71
27-Aug-2007,"1,466.79",-12.58,-0.85%,"1,479.36","1,465.98","1,479.36",-12.57,13.38
24-Aug-2007,"1,479.37",+16.87,+1.15%,"1,462.34","1,460.54","1,479.40",17.03,18.86
23-Aug-2007,"1,462.50",-1.57,-0.11%,"1,464.05","1,453.88","1,472.06",-1.55,18.18
22-Aug-2007,"1,464.07",+16.95,+1.17%,"1,447.03","1,447.03","1,464.86",17.04,17.83
21-Aug-2007,"1,447.12",+1.57,+0.11%,"1,445.55","1,439.76","1,455.32",1.57,15.56
20-Aug-2007,"1,445.55",-0.39,-0.03%,"1,445.94","1,430.54","1,451.75",-0.39,21.21
17-Aug-2007,"1,445.94",+34.67,+2.46%,"1,411.26","1,411.26","1,450.33",34.68,39.07
16-Aug-2007,"1,411.27",+4.57,+0.32%,"1,406.64","1,370.60","1,415.97",4.63,45.37
15-Aug-2007,"1,406.70",-19.84,-1.39%,"1,426.15","1,404.36","1,440.78",-19.45,36.42
14-Aug-2007,"1,426.54",-26.38,-1.82%,"1,452.87","1,426.20","1,456.74",-26.33,30.54
13-Aug-2007,"1,452.92",-0.72,-0.05%,"1,453.42","1,451.54","1,466.29",-0.50,14.75
10-Aug-2007,"1,453.64",+0.55,+0.04%,"1,453.09","1,429.74","1,462.02",0.55,32.28
09-Aug-2007,"1,453.09",-44.40,-2.96%,"1,497.21","1,453.09","1,497.21",-44.12,44.12
08-Aug-2007,"1,497.49",+20.78,+1.41%,"1,476.22","1,476.22","1,503.89",21.27,27.67
07-Aug-2007,"1,476.71",+9.04,+0.62%,"1,467.62","1,455.80","1,488.30",9.09,32.50
06-Aug-2007,"1,467.67",+34.61,+2.42%,"1,433.04","1,427.39","1,467.67",34.63,40.28
03-Aug-2007,"1,433.06",-39.14,-2.66%,"1,472.18","1,432.80","1,473.23",-39.12,40.43
02-Aug-2007,"1,472.20",+6.39,+0.44%,"1,465.46","1,460.58","1,476.43",6.74,15.85
01-Aug-2007,"1,465.81",+10.54,+0.72%,"1,455.18","1,439.59","1,468.38",10.63,28.79
31-Jul-2007,"1,455.27",-18.64,-1.26%,"1,473.90","1,454.25","1,488.30",-18.63,34.05
30-Jul-2007,"1,473.91",+14.96,+1.03%,"1,458.93","1,454.32","1,477.88",14.98,23.56
27-Jul-2007,"1,458.95",-23.71,-1.60%,"1,482.44","1,458.95","1,488.53",-23.49,29.58
26-Jul-2007,"1,482.66",-35.43,-2.33%,"1,518.09","1,465.30","1,518.09",-35.43,52.79
25-Jul-2007,"1,518.09",+7.05,+0.47%,"1,511.03","1,503.73","1,524.31",7.06,20.58
24-Jul-2007,"1,511.04",-30.53,-1.98%,"1,541.57","1,508.62","1,541.57",-30.53,32.95
23-Jul-2007,"1,541.57",+7.47,+0.49%,"1,534.06","1,534.06","1,547.23",7.51,13.17
20-Jul-2007,"1,534.10",-18.98,-1.22%,"1,553.19","1,529.20","1,553.19",-19.09,23.99
19-Jul-2007,"1,553.08",+6.91,+0.45%,"1,546.13","1,546.13","1,555.20",6.95,9.07
18-Jul-2007,"1,546.17",-3.20,-0.21%,"1,549.20","1,533.67","1,549.20",-3.03,15.53
17-Jul-2007,"1,549.37",-0.15,-0.01%,"1,549.52","1,547.74","1,555.32",-0.15,7.58
16-Jul-2007,"1,549.52",-2.98,-0.19%,"1,552.50","1,546.69","1,555.90",-2.98,9.21
13-Jul-2007,"1,552.50",+4.80,+0.31%,"1,547.68","1,544.85","1,555.10",4.82,10.25
